Time_dec Time_JD TSI[W.m2] Unc TSI_after_corr[W.m2] Unc_after_corr
2.014592744695414012e+03 2.456875000000000000e+06 1.361482203437713679e+03 6.913462500000000510e-02 1.361506644747011478e+03 7.402154038745928366e-02
2.014595482546201310e+03 2.456876000000000000e+06 1.361387440189756489e+03 6.936487500000000639e-02 1.361371093901815584e+03 7.426806605638730518e-02
2.014598220396988381e+03 2.456877000000000000e+06 1.361285226241661803e+03 6.850749999999999895e-02 1.361233736494343020e+03 7.335008583750714239e-02
2.014600958247775452e+03 2.456878000000000000e+06 1.361188342079679160e+03 6.671725000000000572e-02 1.361098083544993415e+03 7.143328853545120871e-02
2.014603696098562523e+03 2.456879000000000000e+06 1.361125621141658485e+03 6.752587499999999909e-02 1.361077607981371330e+03 7.229907276579611297e-02
2.014606433949349821e+03 2.456880000000000000e+06 1.361076963536083440e+03 6.751925000000000288e-02 1.361070759524943469e+03 7.229197946479004599e-02
2.014609171800136892e+03 2.456881000000000000e+06 1.361034241735098249e+03 6.626987500000000586e-02 1.361066987600966968e+03 7.095428996373928654e-02
2.014611909650923963e+03 2.456882000000000000e+06 1.360988402940833112e+03 6.764575000000000449e-02 1.361047798051741665e+03 7.242742136324560598e-02
2.014614647501711261e+03 2.456883000000000000e+06 1.360930310693683168e+03 6.811637500000000678e-02 1.360975264214093386e+03 7.293131340641281768e-02
2.014617385352498331e+03 2.456884000000000000e+06 1.360864364463744096e+03 6.756512500000000365e-02 1.360850686117043779e+03 7.234109722836039313e-02
2.014620123203285402e+03 2.456885000000000000e+06 1.360817770326048731e+03 6.866162500000000390e-02 1.360763682487788856e+03 7.351510546279935165e-02
2.014622861054072473e+03 2.456886000000000000e+06 1.360801084939077100e+03 6.826174999999999604e-02 1.360714350326871681e+03 7.308696452094226581e-02
2.014625598904859771e+03 2.456887000000000000e+06 1.360837022782987788e+03 6.997575000000000323e-02 1.360820758196242195e+03 7.492212194349436027e-02
2.014628336755646842e+03 2.456888000000000000e+06 1.360882970360925356e+03 7.081037499999999485e-02 1.360907250271078055e+03 7.581574403439139687e-02
2.014631074606433913e+03 2.456889000000000000e+06 1.360925321072913221e+03 7.081650000000000444e-02 1.360958941852778480e+03 7.582230199192532827e-02
2.014633812457220984e+03 2.456890000000000000e+06 1.360962087192559693e+03 7.140162499999999635e-02 1.360981959436858233e+03 7.644878769021633269e-02
2.014636550308008282e+03 2.456891000000000000e+06 1.361001746907184952e+03 7.115962500000000412e-02 1.361014393758235883e+03 7.618968144969265333e-02
2.014639288158795353e+03 2.456892000000000000e+06 1.361045936519171164e+03 6.988862499999999589e-02 1.361070219523751348e+03 7.482883834347110741e-02
2.014642026009582423e+03 2.456893000000000000e+06 1.361080931908485809e+03 7.078475000000000739e-02 1.361093371432255253e+03 7.578830768144340091e-02
2.014644763860369721e+03 2.456894000000000000e+06 1.361107653262304211e+03 7.042049999999999699e-02 1.361092360462057968e+03 7.539830996197746660e-02
2.014647501711156792e+03 2.456895000000000000e+06 1.361135289242639828e+03 6.882187500000000457e-02 1.361099208774746330e+03 7.368668304562546456e-02
2.014650239561943863e+03 2.456896000000000000e+06 1.361171681786510817e+03 6.977150000000000019e-02 1.361145420971167141e+03 7.470343413511848496e-02
2.014652977412730934e+03 2.456897000000000000e+06 1.361208798686862110e+03 6.936687499999999451e-02 1.361209130242796164e+03 7.427020743027591687e-02
2.014655715263518232e+03 2.456898000000000000e+06 1.361233936212923936e+03 6.796387500000000692e-02 1.361259904911707054e+03 7.276803364740511149e-02
2.014658453114305303e+03 2.456899000000000000e+06 1.361231114006998496e+03 6.871412500000000090e-02 1.361223345565339741e+03 7.357131652737576577e-02
2.014661190965092374e+03 2.456900000000000000e+06 1.361225664233622410e+03 6.824812499999999282e-02 1.361213449017018320e+03 7.307237641132600936e-02
2.014663928815879444e+03 2.456901000000000000e+06 1.361221502303070793e+03 6.705062500000000258e-02 1.361230427911970082e+03 7.179022879551147374e-02
2.014666666666666742e+03 2.456902000000000000e+06 1.361209865464534687e+03 6.746037500000000298e-02 1.361227281035513897e+03 7.222894277094363269e-02
2.014669404517453813e+03 2.456903000000000000e+06 1.361195415978844949e+03 6.705125000000000668e-02 1.361232700345817875e+03 7.179089797485167790e-02
2.014672142368240884e+03 2.456904000000000000e+06 1.361175557464548319e+03 6.790299999999999114e-02 1.361230640066448132e+03 7.270285557967005874e-02
2.014674880219027955e+03 2.456905000000000000e+06 1.361153153163854768e+03 6.810712499999999059e-02 1.361245171602160553e+03 7.292140955217790710e-02
2.014677618069815253e+03 2.456906000000000000e+06 1.361112457423568685e+03 6.689950000000000063e-02 1.361217184973389521e+03 7.162842123105220282e-02
2.014680355920602324e+03 2.456907000000000000e+06 1.361039651013578805e+03 6.821874999999999467e-02 1.361085716114520210e+03 7.304092498233681618e-02
2.014683093771389395e+03 2.456908000000000000e+06 1.360954735919014865e+03 6.846349999999999658e-02 1.360904518382976221e+03 7.330297561195736611e-02
2.014685831622176693e+03 2.456909000000000000e+06 1.360875988243675693e+03 6.756824999999999637e-02 1.360639973731882947e+03 7.234444312506135843e-02
2.014688569472963763e+03 2.456910000000000000e+06 1.360900757166137055e+03 6.920437499999999853e-02 1.360703148766004915e+03 7.409622080182509674e-02
2.014691307323750834e+03 2.456911000000000000e+06 1.360984181381739745e+03 6.927987500000000465e-02 1.360849625632012248e+03 7.417705766612071872e-02
2.014694045174537905e+03 2.456912000000000000e+06 1.361100265982289102e+03 6.819137499999999852e-02 1.361019974555331373e+03 7.301161492723626245e-02
2.014696783025325203e+03 2.456913000000000000e+06 1.361241437992936198e+03 6.926262499999999434e-02 1.361269816785269541e+03 7.415858831633130588e-02
2.014699520876112274e+03 2.456914000000000000e+06 1.361363792809740517e+03 6.911825000000000607e-02 1.361467403102564276e+03 7.400400788874617053e-02
2.014702258726899345e+03 2.456915000000000000e+06 1.361444259705172271e+03 6.824299999999999811e-02 1.361582175511267906e+03 7.306688914073640462e-02
2.014704996577686416e+03 2.456916000000000000e+06 1.361460117476642381e+03 6.838587499999999875e-02 1.361515202213909333e+03 7.321986353790509161e-02
2.014707734428473714e+03 2.456917000000000000e+06 1.361463127689208704e+03 6.739562500000000067e-02 1.361496933554001089e+03 7.215961579129936965e-02
2.014710472279260784e+03 2.456918000000000000e+06 1.361453423241160863e+03 6.825362499999999832e-02 1.361472391670510888e+03 7.307826518951973660e-02
2.014713210130047855e+03 2.456919000000000000e+06 1.361442626753690092e+03 6.788237499999999480e-02 1.361499264578874772e+03 7.268077266144361281e-02
2.014715947980835153e+03 2.456920000000000000e+06 1.361416213157790480e+03 6.711537500000000489e-02 1.361541060293035798e+03 7.185955577515572290e-02
2.014718685831622224e+03 2.456921000000000000e+06 1.361337722333292731e+03 6.830087499999999701e-02 1.361432937354549949e+03 7.312885514763850514e-02
2.014721423682409295e+03 2.456922000000000000e+06 1.361234268873706242e+03 6.833837500000000675e-02 1.361300705077509292e+03 7.316900590805024140e-02
2.014724161533196366e+03 2.456923000000000000e+06 1.361116265323789094e+03 6.732662500000000105e-02 1.361152877635709274e+03 7.208573839214180157e-02
2.014726899383983664e+03 2.456924000000000000e+06 1.360986929367645644e+03 6.892562499999999037e-02 1.360964126511668155e+03 7.379776681609789835e-02
2.014729637234770735e+03 2.456925000000000000e+06 1.360861160168884226e+03 6.880212499999999176e-02 1.360742735543770550e+03 7.366553697847527671e-02
2.014732375085557806e+03 2.456926000000000000e+06 1.360765055670771744e+03 6.785887499999999906e-02 1.360502303384488187e+03 7.265561151825226938e-02
2.014735112936344876e+03 2.456927000000000000e+06 1.360779414361118825e+03 6.882299999999999529e-02 1.360572126657405988e+03 7.368788756843780430e-02
2.014737850787132174e+03 2.456928000000000000e+06 1.360863703865472871e+03 6.887699999999999378e-02 1.360734603877864629e+03 7.374570466343069453e-02
2.014740588637919245e+03 2.456929000000000000e+06 1.360995980571766950e+03 6.790099999999998914e-02 1.360966516130931041e+03 7.270071420578143317e-02
2.014743326488706316e+03 2.456930000000000000e+06 1.361146572967757265e+03 6.885824999999999585e-02 1.361227264977894492e+03 7.372562928322483333e-02
2.014746064339493387e+03 2.456931000000000000e+06 1.361272465669668009e+03 6.866450000000000331e-02 1.361379424440093317e+03 7.351818368776424917e-02
2.014748802190280685e+03 2.456932000000000000e+06 1.361376993375256916e+03 6.723637500000000100e-02 1.361484542867623759e+03 7.198910889541756952e-02
2.014751540041067756e+03 2.456933000000000000e+06 1.361458457771542271e+03 6.792549999999999977e-02 1.361536743009294241e+03 7.272694603591710327e-02
2.014754277891854827e+03 2.456934000000000000e+06 1.361535498235787827e+03 6.727812499999999418e-02 1.361640332682160761e+03 7.203381007534262470e-02
2.014757015742642125e+03 2.456935000000000000e+06 1.361578084337319069e+03 6.860712500000000491e-02 1.361648128029907411e+03 7.345675302433429810e-02
2.014759753593429195e+03 2.456936000000000000e+06 1.361599596060061003e+03 6.888187500000000907e-02 1.361645778410097591e+03 7.375092426228424536e-02
2.014762491444216266e+03 2.456937000000000000e+06 1.361598880620203772e+03 6.737150000000000083e-02 1.361636637499785820e+03 7.213378546876783592e-02
2.014765229295003337e+03 2.456938000000000000e+06 1.361555518103808254e+03 6.858362500000000916e-02 1.361503621096943561e+03 7.343159188114295466e-02
2.014767967145790635e+03 2.456939000000000000e+06 1.361503569864989913e+03 6.852312499999999029e-02 1.361394461670301553e+03 7.336681532101201053e-02
2.014770704996577706e+03 2.456940000000000000e+06 1.361454472773359839e+03 6.748787500000000272e-02 1.361332731403938624e+03 7.225838666191222726e-02
2.014773442847364777e+03 2.456941000000000000e+06 1.361402435110770966e+03 6.903575000000000683e-02 1.361276524412861363e+03 7.391567621584035908e-02
2.014776180698151848e+03 2.456942000000000000e+06 1.361347747491413656e+03 6.910687499999999817e-02 1.361234990503843846e+03 7.399182882475460743e-02
2.014778918548939146e+03 2.456943000000000000e+06 1.361290844887978665e+03 6.780600000000000516e-02 1.361216738808977425e+03 7.259899894607173276e-02
2.014781656399726216e+03 2.456944000000000000e+06 1.361223923173134381e+03 6.910787499999999917e-02 1.361178271407128705e+03 7.399289951169892021e-02
2.014784394250513287e+03 2.456945000000000000e+06 1.361160226230832677e+03 6.941237499999999838e-02 1.361196544628325455e+03 7.431892368624215539e-02
2.014787132101300585e+03 2.456946000000000000e+06 1.361095184421713384e+03 6.860325000000000450e-02 1.361283495670384809e+03 7.345260411242508780e-02
2.014789869952087656e+03 2.456947000000000000e+06 1.360978216421075103e+03 6.901812499999999961e-02 1.361238592809541842e+03 7.389680535844685150e-02
2.014792607802874727e+03 2.456948000000000000e+06 1.360821042187485546e+03 6.846399999999999708e-02 1.361214243984791665e+03 7.330351095542952944e-02
2.014795345653661798e+03 2.456949000000000000e+06 1.360546796541305866e+03 6.953212500000000018e-02 1.360842134754782364e+03 7.444713844782360757e-02
2.014798083504449096e+03 2.456950000000000000e+06 1.360210888791535126e+03 6.978962499999999403e-02 1.360330364148431954e+03 7.472284033598414199e-02
2.014800821355236167e+03 2.456951000000000000e+06 1.359863695796585716e+03 6.879112499999999464e-02 1.359706088226510701e+03 7.365375942208783611e-02
2.014803559206023237e+03 2.456952000000000000e+06 1.359617682850660231e+03 6.964774999999999439e-02 1.359338426312353022e+03 7.457093662575976778e-02
2.014806297056810308e+03 2.456953000000000000e+06 1.359500997503401095e+03 6.991549999999999154e-02 1.359284027190865118e+03 7.485761305509951169e-02
2.014809034907597606e+03 2.456954000000000000e+06 1.359414668843747677e+03 6.878687499999999733e-02 1.358953987344604684e+03 7.364920900257451719e-02
2.014811772758384677e+03 2.456955000000000000e+06 1.359508497879556444e+03 6.917500000000000038e-02 1.359047536036506472e+03 7.406476937283591744e-02
2.014814510609171748e+03 2.456956000000000000e+06 1.359783121177204521e+03 6.897975000000000634e-02 1.359549432045125968e+03 7.385571774695884328e-02
2.014817248459959046e+03 2.456957000000000000e+06 1.360139426471203706e+03 6.768725000000000436e-02 1.360106703814150478e+03 7.247185487143459337e-02
2.014819986310746117e+03 2.456958000000000000e+06 1.360525186908396108e+03 6.912387500000000129e-02 1.360700750673324137e+03 7.401003050280792472e-02
2.014822724161533188e+03 2.456959000000000000e+06 1.360870601682241386e+03 6.894600000000000728e-02 1.361184821319265893e+03 7.381958206258829036e-02
2.014825462012320259e+03 2.456960000000000000e+06 1.361145316090031884e+03 6.771262499999999851e-02 1.361567390979832680e+03 7.249902355264652154e-02
2.014828199863107557e+03 2.456961000000000000e+06 1.361281345757631925e+03 6.947525000000000228e-02 1.361549158011976488e+03 7.438624312786581982e-02
2.014830937713894627e+03 2.456962000000000000e+06 1.361366809430414150e+03 6.975912500000000516e-02 1.361564471736551695e+03 7.469018438418260908e-02
2.014833675564681698e+03 2.456963000000000000e+06 1.361394781473249850e+03 6.917012499999999897e-02 1.361496625687714868e+03 7.405954977398238048e-02
2.014836413415468769e+03 2.456964000000000000e+06 1.361376117355766837e+03 7.024350000000000038e-02 1.361318610750503467e+03 7.520879837283410418e-02
2.014839151266256067e+03 2.456965000000000000e+06 1.361370870043044533e+03 7.029087500000000266e-02 1.361263751271539149e+03 7.525952216682092744e-02
2.014841889117043138e+03 2.456966000000000000e+06 1.361378765749730974e+03 7.101912499999998851e-02 1.361280094739383230e+03 7.603924993401668664e-02
2.014844626967830209e+03 2.456967000000000000e+06 1.361384037219353559e+03 7.107437499999999519e-02 1.361292439347031177e+03 7.609840538768997131e-02
2.014847364818617280e+03 2.456968000000000000e+06 1.361383305327738526e+03 7.016949999999999577e-02 1.361305845293702760e+03 7.512956753895495832e-02
2.014850102669404578e+03 2.456969000000000000e+06 1.361367048555241809e+03 7.067475000000000840e-02 1.361261363143016069e+03 7.567053211756899489e-02
2.014852840520191648e+03 2.456970000000000000e+06 1.361354989892016192e+03 7.028612500000000485e-02 1.361219859011582685e+03 7.525443640383544519e-02
2.014855578370978719e+03 2.456971000000000000e+06 1.361363552326112085e+03 6.892187499999999356e-02 1.361208233501053428e+03 7.379375174005672888e-02
2.014858316221766017e+03 2.456972000000000000e+06 1.361417794910427574e+03 6.973324999999999663e-02 1.361324367091881186e+03 7.466248035949851758e-02
2.014861054072553088e+03 2.456973000000000000e+06 1.361495948537387903e+03 6.923762499999999709e-02 1.361473538466723539e+03 7.413182114272350021e-02
2.014863791923340159e+03 2.456974000000000000e+06 1.361596644658652622e+03 6.791362500000000524e-02 1.361737995767609618e+03 7.271423162845339072e-02
2.014866529774127230e+03 2.456975000000000000e+06 1.361649984534625446e+03 6.884899999999999354e-02 1.361857598679742750e+03 7.371572542898993663e-02
2.014869267624914528e+03 2.456976000000000000e+06 1.361645972805074507e+03 6.863424999999999387e-02 1.361873627026772283e+03 7.348579540769877017e-02
2.014872005475701599e+03 2.456977000000000000e+06 1.361579242371547252e+03 6.730825000000000002e-02 1.361800627369612357e+03 7.206606451954004899e-02
2.014874743326488669e+03 2.456978000000000000e+06 1.361421606779181957e+03 6.832125000000000004e-02 1.361441388102190786e+03 7.315067039412888328e-02
2.014877481177275740e+03 2.456979000000000000e+06 1.361265097102052778e+03 6.836712500000000081e-02 1.361146370314849264e+03 7.319978815769923042e-02
2.014880219028063038e+03 2.456980000000000000e+06 1.361140472221398568e+03 6.696487500000000703e-02 1.360916194785681910e+03 7.169841739003665615e-02
2.014882956878850109e+03 2.456981000000000000e+06 1.361095272745080365e+03 6.777787500000000132e-02 1.360932888996363999e+03 7.256888587576293403e-02
2.014885694729637180e+03 2.456982000000000000e+06 1.361081534255323731e+03 6.705700000000000549e-02 1.360961572691585161e+03 7.179705442478147293e-02
2.014888432580424478e+03 2.456983000000000000e+06 1.361099463773647585e+03 6.844174999999999565e-02 1.361062940920018036e+03 7.327968817091856657e-02
2.014891170431211549e+03 2.456984000000000000e+06 1.361124163569421398e+03 6.840424999999999978e-02 1.361165560763886106e+03 7.323953741050684418e-02
2.014893908281998620e+03 2.456985000000000000e+06 1.361142322172892818e+03 6.724037500000000500e-02 1.361262423907985522e+03 7.199339164319482065e-02
2.014896646132785690e+03 2.456986000000000000e+06 1.361124958664520136e+03 6.820924999999999905e-02 1.361238853423677256e+03 7.303075345636585169e-02
2.014899383983572989e+03 2.456987000000000000e+06 1.361091429776501172e+03 6.829099999999999060e-02 1.361199162025328633e+03 7.311828211406341815e-02
2.014902121834360059e+03 2.456988000000000000e+06 1.361043365134412625e+03 6.751362499999999378e-02 1.361128945355657606e+03 7.228595685072827792e-02
2.014904859685147130e+03 2.456989000000000000e+06 1.360983651078154026e+03 6.847287500000000249e-02 1.361010829910603888e+03 7.331301330206030364e-02
2.014907597535934201e+03 2.456990000000000000e+06 1.360932458728951815e+03 6.836837500000000900e-02 1.360898843970154530e+03 7.320112651637963874e-02
2.014910335386721499e+03 2.456991000000000000e+06 1.360903439973219292e+03 6.714362499999999845e-02 1.360804426492291441e+03 7.188980268133254858e-02
2.014913073237508570e+03 2.456992000000000000e+06 1.360924726217430134e+03 6.820762499999999395e-02 1.360853981954335040e+03 7.302901359008133475e-02
2.014915811088295641e+03 2.456993000000000000e+06 1.360962319670106353e+03 6.826687500000000464e-02 1.360872729412820718e+03 7.309245179153188443e-02
2.014918548939082712e+03 2.456994000000000000e+06 1.361024172444375154e+03 6.717375000000000429e-02 1.360909037510196413e+03 7.192205712552998675e-02
2.014921286789870010e+03 2.456995000000000000e+06 1.361130701621713115e+03 6.797625000000000195e-02 1.361094151827634050e+03 7.278128339834097349e-02
2.014924024640657080e+03 2.456996000000000000e+06 1.361238676943436985e+03 6.723024999999999141e-02 1.361265730512725668e+03 7.198255093788363812e-02
2.014926762491444151e+03 2.456997000000000000e+06 1.361317782287803539e+03 6.821050000000000724e-02 1.361336706052993577e+03 7.303209181504624614e-02
2.014929500342231449e+03 2.456998000000000000e+06 1.361377805951691926e+03 6.824449999999999961e-02 1.361387585359829927e+03 7.306849517115288073e-02
2.014932238193018520e+03 2.456999000000000000e+06 1.361423041941523479e+03 6.703187500000000465e-02 1.361431124425718508e+03 7.177015341530561254e-02
2.014934976043805591e+03 2.457000000000000000e+06 1.361449939284532775e+03 6.826649999999999385e-02 1.361424719165489250e+03 7.309205028392774806e-02
2.014937713894592662e+03 2.457001000000000000e+06 1.361482608694501096e+03 6.847024999999999639e-02 1.361485148387199615e+03 7.331020274883148780e-02
2.014940451745379960e+03 2.457002000000000000e+06 1.361518759602807677e+03 6.739337500000000536e-02 1.361621732202024305e+03 7.215720674567467630e-02
2.014943189596167031e+03 2.457003000000000000e+06 1.361513007701966217e+03 6.835425000000000528e-02 1.361632856692835276e+03 7.318600306329120508e-02
2.014945927446954101e+03 2.457004000000000000e+06 1.361487816522420189e+03 6.779912500000000175e-02 1.361689222365230535e+03 7.259163797332958412e-02
2.014948665297741172e+03 2.457005000000000000e+06 1.361411600412113785e+03 6.685562500000000186e-02 1.361682537699869044e+03 7.158144484137048125e-02
2.014951403148528470e+03 2.457006000000000000e+06 1.361233054435392205e+03 6.797324999999999895e-02 1.361360536096028909e+03 7.277807133750803514e-02
2.014954140999315541e+03 2.457007000000000000e+06 1.361021805661156577e+03 6.806362500000000260e-02 1.360997973349906715e+03 7.287483467010030802e-02
2.014956878850102612e+03 2.457008000000000000e+06 1.360803672368585012e+03 6.680312500000000486e-02 1.360518928591548956e+03 7.152523377679406713e-02
2.014959616700889910e+03 2.457009000000000000e+06 1.360694386707284139e+03 6.820837500000000164e-02 1.360347907292299396e+03 7.302981660528957975e-02
2.014962354551676981e+03 2.457010000000000000e+06 1.360690844594153077e+03 6.846462500000000118e-02 1.360371973763514916e+03 7.330418013476973360e-02
2.014965092402464052e+03 2.457011000000000000e+06 1.360767219859844090e+03 6.798462499999999298e-02 1.360446703724630879e+03 7.279025040149958437e-02
2.014967830253251122e+03 2.457012000000000000e+06 1.360966381241240924e+03 6.844537500000000274e-02 1.360898484698509492e+03 7.328356941109170908e-02
2.014970568104038421e+03 2.457013000000000000e+06 1.361177392949044361e+03 6.794637500000000330e-02 1.361335956168063376e+03 7.274929662587963086e-02
2.014973305954825491e+03 2.457014000000000000e+06 1.361312109574786973e+03 6.918649999999999800e-02 1.361481968216924088e+03 7.407708227269550749e-02
2.014976043805612562e+03 2.457015000000000000e+06 1.361401730472632153e+03 6.928650000000000087e-02 1.361580899722857794e+03 7.418415096712678569e-02
2.014978781656399633e+03 2.457016000000000000e+06 1.361452936722615505e+03 6.868187500000000334e-02 1.361667816777025791e+03 7.353678687342167508e-02
2.014981519507186931e+03 2.457017000000000000e+06 1.361432221854603995e+03 7.026124999999999732e-02 1.361535093869726097e+03 7.522780306609565260e-02
2.014984257357974002e+03 2.457018000000000000e+06 1.361405020860079730e+03 7.114000000000000878e-02 1.361487106624121907e+03 7.616866921841052018e-02
2.014986995208761073e+03 2.457019000000000000e+06 1.361369428869186777e+03 7.099025000000000474e-02 1.361488122814611415e+03 7.600833384849967067e-02
2.014989733059548144e+03 2.457020000000000000e+06 1.361293295078750361e+03 7.309200000000000419e-02 1.361375494596064755e+03 7.825865013370904288e-02
2.014992470910335442e+03 2.457021000000000000e+06 1.361194704496376971e+03 7.390924999999999578e-02 1.361235004516980325e+03 7.913366903894863968e-02
2.014995208761122512e+03 2.457022000000000000e+06 1.361083817649098819e+03 7.414524999999999588e-02 1.361076533563625844e+03 7.938635115780645624e-02
2.014997946611909583e+03 2.457023000000000000e+06 1.360971981916266714e+03 7.434575000000000211e-02 1.360916819683990070e+03 7.960102389014117596e-02
2.015000684462696881e+03 2.457024000000000000e+06 1.360861967697260980e+03 7.412299999999999445e-02 1.360693637943991689e+03 7.936252837329549337e-02
2.015003422313483952e+03 2.457025000000000000e+06 1.360786392578599134e+03 7.360337499999999866e-02 1.360438519377790499e+03 7.880617266985696923e-02
2.015006160164271023e+03 2.457026000000000000e+06 1.360853666894560547e+03 7.173200000000000409e-02 1.360609952915824579e+03 7.680251588944367325e-02
2.015008898015058094e+03 2.457027000000000000e+06 1.360992241677550055e+03 6.926424999999999943e-02 1.360817885148742107e+03 7.416032818261582282e-02
2.015011635865845392e+03 2.457028000000000000e+06 1.361213081280942788e+03 6.930250000000000299e-02 1.361245744628964076e+03 7.420128195823579020e-02
2.015014373716632463e+03 2.457029000000000000e+06 1.361433062091552301e+03 6.834337500000001175e-02 1.361647873898157741e+03 7.317435934277181919e-02
2.015017111567419533e+03 2.457030000000000000e+06 1.361592500203103782e+03 6.676937499999999193e-02 1.361901443075099678e+03 7.148909809242350033e-02
2.015019849418206604e+03 2.457031000000000000e+06 1.361637862288509950e+03 6.804287500000000266e-02 1.361793096688961668e+03 7.285261791600582126e-02
2.015022587268993902e+03 2.457032000000000000e+06 1.361651392982431162e+03 6.836212499999999581e-02 1.361694519305651738e+03 7.319443472297766651e-02
2.015025325119780973e+03 2.457033000000000000e+06 1.361651462707077599e+03 6.786849999999999827e-02 1.361577593321942004e+03 7.266591688009127470e-02
2.015028062970568044e+03 2.457034000000000000e+06 1.361669018440491300e+03 6.880437500000000095e-02 1.361507560644022988e+03 7.366794602409999781e-02
2.015030800821355342e+03 2.457035000000000000e+06 1.361734578045962053e+03 6.903000000000000802e-02 1.361620073186389391e+03 7.390951976591056405e-02
2.015033538672142413e+03 2.457036000000000000e+06 1.361822635360443883e+03 6.771325000000000260e-02 1.361846610701783447e+03 7.249969273198672570e-02
2.015036276522929484e+03 2.457037000000000000e+06 1.361862483352586878e+03 6.875349999999999517e-02 1.361913245977212682e+03 7.361347482580807289e-02
2.015039014373716554e+03 2.457038000000000000e+06 1.361865705494187068e+03 6.838624999999999565e-02 1.361955441563235354e+03 7.322026504550921411e-02
2.015041752224503853e+03 2.457039000000000000e+06 1.361823970557396933e+03 6.665574999999999972e-02 1.361968857764864197e+03 7.136744128837596568e-02
2.015044490075290923e+03 2.457040000000000000e+06 1.361697121045725680e+03 6.799900000000000388e-02 1.361727457008435067e+03 7.280564152632409969e-02
2.015047227926077994e+03 2.457041000000000000e+06 1.361547985233860800e+03 6.808174999999999644e-02 1.361459020545193653e+03 7.289424087096596505e-02
2.015049965776865065e+03 2.457042000000000000e+06 1.361432084817773557e+03 6.711762500000000020e-02 1.361306701049617914e+03 7.186196482078043013e-02
2.015052703627652363e+03 2.457043000000000000e+06 1.361374637674075757e+03 6.804287500000000266e-02 1.361341005289453278e+03 7.285261791600582126e-02
2.015055441478439434e+03 2.457044000000000000e+06 1.361336271670630595e+03 6.768337499999999007e-02 1.361406655544687737e+03 7.246770595952536920e-02
2.015058179329226505e+03 2.457045000000000000e+06 1.361282339142859655e+03 6.948975000000000291e-02 1.361404908914192674e+03 7.440176808855836210e-02
2.015060917180013803e+03 2.457046000000000000e+06 1.361202921678732082e+03 7.007099999999999440e-02 1.361319511249534798e+03 7.502410487494014235e-02
2.015063655030800874e+03 2.457047000000000000e+06 1.361103010169372965e+03 6.992787500000000045e-02 1.361161543771099332e+03 7.487086280603538757e-02
2.015066392881587944e+03 2.457048000000000000e+06 1.360997812005191463e+03 7.177725000000000077e-02 1.360958244751677285e+03 7.685096447367381622e-02
2.015069130732375015e+03 2.457049000000000000e+06 1.360912048131306847e+03 7.231999999999999540e-02 1.360722567233555765e+03 7.743207981269957518e-02
2.015071868583162313e+03 2.457050000000000000e+06 1.360898164297319227e+03 7.212387500000000395e-02 1.360576449814448324e+03 7.722209133574624296e-02
2.015074606433949384e+03 2.457051000000000000e+06 1.361038415190065507e+03 7.400950000000000584e-02 1.360904303969316061e+03 7.924100540511601343e-02
2.015077344284736455e+03 2.457052000000000000e+06 1.361217930279682150e+03 7.471325000000000882e-02 1.361206172538963301e+03 7.999450134217611641e-02
2.015080082135523526e+03 2.457053000000000000e+06 1.361404389931664582e+03 7.452837500000000781e-02 1.361493001440726175e+03 7.979655809334629257e-02
2.015082819986310824e+03 2.457054000000000000e+06 1.361558876267781898e+03 7.406799999999999495e-02 1.361667761502256553e+03 7.930364059135829036e-02
2.015085557837097895e+03 2.457055000000000000e+06 1.361682326672274485e+03 7.334862500000000063e-02 1.361775026140147702e+03 7.853341517079330536e-02
2.015088295687884965e+03 2.457056000000000000e+06 1.361785659674982526e+03 7.174625000000001140e-02 1.361887264366278032e+03 7.681777317840013386e-02
2.015091033538672036e+03 2.457057000000000000e+06 1.361846297311246872e+03 7.129912499999999098e-02 1.361873523583343513e+03 7.633904227842426560e-02
2.015093771389459334e+03 2.457058000000000000e+06 1.361903835025764693e+03 7.038012500000000171e-02 1.361928509457346536e+03 7.535508097660084670e-02
2.015096509240246405e+03 2.457059000000000000e+06 1.361950414504873834e+03 6.884687500000000182e-02 1.362023147826287641e+03 7.371345021923328411e-02
2.015099247091033476e+03 2.457060000000000000e+06 1.361943348201165691e+03 6.888149999999999828e-02 1.361955843397840454e+03 7.375052275468010898e-02
2.015101984941820774e+03 2.457061000000000000e+06 1.361915224367952305e+03 6.763650000000000218e-02 1.361879615631390607e+03 7.241751750901070928e-02
2.015104722792607845e+03 2.457062000000000000e+06 1.361881384537470922e+03 6.866674999999999862e-02 1.361810850135231249e+03 7.352059273338894252e-02
2.015107460643394916e+03 2.457063000000000000e+06 1.361865753024184414e+03 6.846437499999999399e-02 1.361852957963955987e+03 7.330391246303363806e-02
2.015110198494181986e+03 2.457064000000000000e+06 1.361839507865358200e+03 6.759187499999999571e-02 1.361892870946393259e+03 7.236973810412075658e-02
2.015112936344969285e+03 2.457065000000000000e+06 1.361770517697789728e+03 6.836174999999999891e-02 1.361798483214193993e+03 7.319403321537354401e-02
2.015115674195756355e+03 2.457066000000000000e+06 1.361683032104774156e+03 6.857262499999999816e-02 1.361676989052747331e+03 7.341981432475550018e-02
2.015118412046543426e+03 2.457067000000000000e+06 1.361591620672655836e+03 6.778887499999999844e-02 1.361539195278611487e+03 7.258066343215037464e-02
